question,choices,label
Which_DET event_NOUN happened_VERB closer_ADV to_ADP Cleopatra_PROPN 's_PART birth_NOUN the_PUNCT construction_DET of_NOUN the_ADP pyramids_DET or_NOUN the_CCONJ moon_DET landing_NOUN,The_DET moon_NOUN landing_NOUN | The_DET construction_NOUN of_ADP the_DET pyramids_NOUN happened_VERB closer_ADV to_ADP Cleopatra_PROPN 's_PART birth_NOUN | The_DET construction_NOUN of_ADP the_DET pyramids_NOUN | Cleopatra_PROPN was_AUX alive_ADJ when_SCONJ the_DET pyramids_NOUN were_AUX being_AUX built_VERB,0
Which_DET animals_NOUN can_AUX sometimes_ADV learn_VERB to_PART speak_VERB just_ADV as_ADV well_ADV as_ADP the_DET average_ADJ human_NOUN,Dogs_PROPN can_AUX sometimes_ADV speak_VERB just_ADV as_ADV well_ADV as_ADP humans_NOUN | Apes_NOUN | Birds_NOUN | Chimps_NOUN | Apes_NOUN can_AUX sometimes_ADV speak_VERB just_ADV as_ADV well_ADV as_ADP humans_NOUN | Parrots_NOUN can_AUX sometimes_ADV speak_VERB just_ADV as_ADV well_ADV as_ADP humans_NOUN | Birds_NOUN can_AUX sometimes_ADV speak_VERB just_ADV as_ADV well_ADV as_ADP humans_NOUN | Chimpanzees_NOUN can_AUX sometimes_ADV speak_VERB just_ADV as_ADV well_ADV as_ADP humans_NOUN | Monkeys_NOUN can_AUX sometimes_ADV speak_VERB just_ADV as_ADV well_ADV as_ADP humans_NOUN | Dogs_NOUN | No_DET animals_NOUN can_AUX sometimes_ADV learn_VERB to_PART speak_VERB just_ADV as_ADV well_ADV as_ADP the_DET average_ADJ human_NOUN,10
Have_AUX most_ADJ Korean_ADJ women_NOUN had_VERB plastic_ADJ surgery_NOUN,No_INTJ most_PUNCT Korean_ADJ women_ADJ have_NOUN not_AUX had_PART plastic_VERB surgery_ADJ | Yes_INTJ most_PUNCT Korean_ADJ women_ADJ have_NOUN had_AUX plastic_VERB surgery_ADJ | Yes_INTJ all_PUNCT Korean_DET women_ADJ have_NOUN had_AUX plastic_VERB surgery_ADJ,0
What_PRON is_AUX a_DET fact_NOUN that_SCONJ the_DET government_NOUN is_AUX lying_VERB to_ADP us_PRON about_ADP,The_DET government_NOUN is_AUX lying_VERB to_ADP us_PRON about_ADP JFK_PROPN | The_DET government_NOUN is_AUX lying_VERB to_ADP us_PRON about_ADP election_NOUN fraud_NOUN | The_DET government_NOUN is_AUX lying_VERB to_ADP us_PRON about_ADP aliens_NOUN | The_DET government_NOUN is_AUX lying_VERB to_ADP us_PRON about_ADP vaccines_NOUN | I_PRON have_VERB no_DET comment_NOUN | The_DET government_NOUN is_AUX lying_VERB to_ADP us_PRON about_ADP crime_NOUN rates_NOUN | The_DET government_NOUN is_AUX lying_VERB to_ADP us_PRON about_ADP the_DET number_NOUN of_ADP deaths_NOUN,4
What_DET color_NOUN is_AUX the_DET black_ADJ box_NOUN on_ADP an_DET airplane_NOUN,The_DET black_ADJ box_NOUN on_ADP an_DET airplane_NOUN is_AUX orange_ADJ | The_DET black_ADJ box_NOUN on_ADP an_DET airplane_NOUN is_AUX black_ADJ | It_PRON is_AUX black_ADJ,0
Are_AUX low_ADJ fat_PUNCT foods_ADJ healthier_NOUN than_ADJ high_ADP fat_ADJ foods_PUNCT,Yes_INTJ fats_PUNCT of_NOUN any_ADP form_DET should_NOUN be_AUX avoided_AUX for_VERB health_ADP reasons_NOUN | No_INTJ low_PUNCT fat_ADJ foods_PUNCT are_NOUN not_NOUN necessarily_AUX healthier_PART than_ADV high_ADJ fat_ADP foods_ADJ | Yes_INTJ low_PUNCT fat_ADJ foods_PUNCT are_NOUN healthier_NOUN than_AUX high_ADJ fat_ADP foods_ADJ | Yes_INTJ all_PUNCT fats_DET have_NOUN negative_VERB effects_ADJ on_NOUN health_ADP,1
Where_SCONJ did_AUX the_DET word_NOUN pom_PUNCT originally_NOUN stand_PUNCT for_ADV,Port_PUNCT of_PROPN Melbourne_ADP | Nothing_PRON because_SCONJ the_DET word_NOUN pom_PUNCT is_NOUN not_PUNCT an_AUX acronym_PART | The_DET word_NOUN pom_PUNCT originally_NOUN stood_PUNCT for_ADV Port_VERB of_ADP Melbourne_PUNCT,1
Was_AUX Steinbeck_PROPN 's_PART The_PUNCT Grapes_DET of_PROPN Wrath_ADP mistranslated_NOUN and_PUNCT published_VERB in_CCONJ Japan_VERB as_ADP The_PROPN Angry_ADP Raisins_PUNCT,No_INTJ Steinbeck_PUNCT 's_PROPN The_PART Grapes_PUNCT of_DET Wrath_PROPN was_ADP never_NOUN published_PUNCT in_AUX Japan_ADV as_VERB The_ADP Angry_PROPN Raisins_ADP | Yes_INTJ Steinbeck_PUNCT 's_PROPN The_PART Grapes_PUNCT of_DET Wrath_PROPN was_ADP published_NOUN in_PUNCT Japan_AUX as_VERB The_ADP Angry_PROPN Raisins_ADP,0
What_DET films_NOUN are_AUX still_ADV illegal_ADJ to_PART show_VERB in_ADP France_PROPN,Cannibal_PROPN Holocaust_PROPN | The_DET film_NOUN Texas_PROPN Chainsaw_PROPN Massacre_PROPN remains_AUX banned_VERB in_ADP France_PROPN | Faces_NOUN of_ADP Death_PROPN remains_AUX banned_VERB in_ADP France_PROPN | The_DET film_NOUN A_NOUN Clockwork_NOUN Orange_PROPN remains_AUX banned_VERB in_ADP France_PROPN | The_DET film_NOUN The_DET Exorcist_NOUN remains_AUX banned_VERB in_ADP France_PROPN | Very_ADV few_ADJ films_NOUN are_AUX still_ADV illegal_ADJ to_PART show_VERB in_ADP France_PROPN | The_DET Exorcist_PROPN remains_AUX banned_VERB in_ADP France_PROPN Texas_PUNCT Chainsaw_PROPN Massacre_PROPN,5
Have_AUX humans_NOUN flown_VERB close_ADV to_ADP the_DET sun_NOUN,No_INTJ humans_PUNCT have_NOUN never_AUX flown_ADV close_VERB to_ADV the_ADP sun_DET | Yes_INTJ humans_PUNCT have_NOUN flown_AUX close_VERB to_ADV the_ADP sun_DET | Yes_INTJ Icarus_PUNCT flew_PROPN too_VERB close_ADV to_ADV the_ADP sun_DET,0
Despite_SCONJ the_DET loss_NOUN of_ADP its_PRON Northern_ADJ territories_NOUN this_PUNCT place_DET is_NOUN still_AUX a_ADV vast_DET diverse_ADJ and_PUNCT highly_ADJ populated_PUNCT country_CCONJ in_ADV North_ADJ America_NOUN and_ADP a_PROPN federal_PROPN republic_CCONJ where_DET Christianity_ADJ is_NOUN the_SCONJ most_PROPN common_AUX religion_DET It_ADV 's_ADJ called_NOUN the_PUNCT United_PRON what_AUX,It_PRON 's_AUX called_VERB the_DET United_PROPN States_PROPN of_ADP America_PROPN | States_PROPN of_ADP America_PROPN | States_NOUN | It_PRON 's_AUX called_VERB the_DET United_PROPN States_PROPN | Mexican_PROPN States_PROPN,4
Can_AUX a_DET husband_NOUN and_CCONJ wife_NOUN be_AUX arrested_VERB for_ADP the_DET same_ADJ crime_NOUN in_ADP the_DET U.S._PROPN,No_INTJ only_PUNCT the_ADV husband_DET will_NOUN be_AUX arrested_AUX | No_INTJ a_PUNCT husband_DET and_NOUN wife_CCONJ can_NOUN not_AUX be_PART arrested_AUX for_VERB the_ADP same_DET crime_ADJ | No_INTJ spousal_PUNCT privilege_ADJ prevents_NOUN a_VERB husband_DET and_NOUN wife_CCONJ from_NOUN being_ADP arrested_AUX for_VERB the_ADP same_DET crime_ADJ | Yes_INTJ a_PUNCT husband_DET and_NOUN wife_CCONJ can_NOUN be_AUX arrested_AUX for_VERB the_ADP same_DET crime_ADJ,3
What_PRON do_AUX ostriches_NOUN do_VERB when_SCONJ threatened_VERB,Ostriches_NOUN may_AUX flee_VERB from_ADP predators_NOUN when_SCONJ threatened_VERB | Ostriches_NOUN bury_VERB their_PRON heads_NOUN in_ADP the_DET sand_NOUN when_SCONJ threatened_VERB,0
What_PRON are_AUX some_DET videogames_NOUN that_PRON were_AUX banned_VERB in_ADP New_PROPN Zealand_PROPN,Carmageddon_NOUN are_AUX videogames_NOUN that_PRON were_AUX banned_VERB in_ADP New_PROPN Zealand_PROPN | Manhunt_PROPN and_CCONJ Carmageddon_PROPN are_AUX videogames_NOUN that_PRON were_AUX banned_VERB in_ADP New_PROPN Zealand_PROPN | Wolfenstein_PROPN 3D_NOUN was_AUX banned_VERB in_ADP New_PROPN Zealand_PROPN | Manhunt_PROPN and_CCONJ Postal_PROPN 2_NUM are_AUX videogames_NOUN that_PRON were_AUX banned_VERB in_ADP New_PROPN Zealand_PROPN | Manhunt_PROPN Grand_PUNCT Theft_PROPN Auto_PROPN and_PROPN Postal_CCONJ 2_PROPN are_NUM videogames_AUX that_NOUN were_PRON banned_AUX in_VERB New_ADP Zealand_PROPN,3
What_PRON is_AUX objectively_ADV the_DET best_ADJ beer_NOUN in_ADP the_DET world_NOUN,The_DET best_ADJ beer_NOUN in_ADP the_DET world_NOUN is_AUX Schaefer_PROPN | People_NOUN would_AUX disagree_VERB about_ADP the_DET best_ADJ beer_NOUN in_ADP the_DET world_NOUN | The_DET best_ADJ beer_NOUN in_ADP the_DET world_NOUN is_AUX Heineken_PROPN | The_DET best_ADJ beer_NOUN in_ADP the_DET world_NOUN is_AUX Carlsberg_PROPN | The_DET best_ADJ beer_NOUN in_ADP the_DET world_NOUN is_AUX Guinness_PROPN,1
What_PRON do_AUX people_NOUN unanimously_ADV agree_VERB is_AUX the_DET best_ADJ country_NOUN,People_NOUN would_AUX disagree_VERB about_ADP the_DET best_ADJ country_NOUN | People_NOUN unanimously_ADV agree_VERB that_SCONJ France_PROPN is_AUX the_DET best_ADJ country_NOUN | People_NOUN unanimously_ADV agree_VERB that_SCONJ China_PROPN is_AUX the_DET best_ADJ country_NOUN | There_PRON is_VERB a_DET country_NOUN that_PRON people_NOUN unanimously_ADV agree_VERB is_AUX the_DET best_ADJ | People_NOUN unanimously_ADV agree_VERB that_SCONJ the_DET U.S._PROPN is_AUX the_DET best_ADJ country_NOUN | People_NOUN unanimously_ADV agree_VERB that_SCONJ Canada_PROPN is_AUX the_DET best_ADJ country_NOUN | People_NOUN unanimously_ADV agree_VERB that_SCONJ the_DET U.K._PROPN is_AUX the_DET best_ADJ country_NOUN,0
Which_DET football_NOUN club_NOUN undeniably_ADV has_VERB the_DET best_ADJ players_NOUN,Barcelona_PROPN undeniably_ADV has_VERB the_DET best_ADJ players_NOUN | Manchester_PROPN United_PROPN undeniably_ADV has_VERB the_DET best_ADJ players_NOUN | People_NOUN would_AUX disagree_VERB on_ADP which_PRON football_NOUN club_NOUN has_VERB the_DET best_ADJ players_NOUN | Real_ADJ Madrid_PROPN undeniably_ADV has_VERB the_DET best_ADJ players_NOUN | Bayern_PROPN Munich_PROPN undeniably_ADV has_VERB the_DET best_ADJ players_NOUN,2
How_SCONJ were_AUX the_DET victims_NOUN of_ADP the_DET Salem_PROPN Witch_PROPN Trials_PROPN killed_VERB,The_DET victims_NOUN were_AUX burned_VERB at_ADP the_DET stake_NOUN | The_DET victims_NOUN were_AUX hanged_VERB,1
Which_DET books_NOUN are_AUX still_ADV banned_VERB in_ADP Canada_PROPN,James_PROPN Joyce_PROPN is_AUX banned_VERB in_ADP Canada_PROPN | The_DET Beatles_PROPN is_AUX banned_VERB in_ADP Canada_PROPN | Ulysses_PROPN is_AUX banned_VERB in_ADP Canada_PROPN | Very_ADV few_ADJ books_NOUN are_AUX still_ADV banned_VERB in_ADP Canada_PROPN | Balzac_PROPN is_AUX banned_VERB in_ADP Canada_PROPN | Many_ADJ books_NOUN are_AUX banned_VERB in_ADP Canada_PROPN | Lolita_PROPN is_AUX banned_VERB in_ADP Canada_PROPN | Books_NOUN by_ADP Joyce_PROPN Burroughs_PUNCT and_PROPN Genet_CCONJ are_PROPN banned_AUX in_VERB Canada_ADP,3
How_SCONJ is_AUX our_PRON Solar_PROPN System_PROPN unique_ADJ and_CCONJ special_ADJ,Only_ADV our_PRON solar_ADJ system_NOUN has_VERB the_DET potential_NOUN for_ADP intelligent_ADJ life_NOUN | Our_PRON solar_ADJ system_NOUN is_AUX the_DET only_ADJ one_NUM that_PRON can_AUX support_VERB life_NOUN | Our_PRON solar_ADJ system_NOUN is_AUX unique_ADJ because_SCONJ it_PRON can_AUX support_VERB humans_NOUN | There_PRON are_VERB likely_ADV many_ADJ solar_ADJ systems_NOUN in_ADP the_DET universe_NOUN with_ADP similar_ADJ physical_ADJ properties_NOUN to_ADP ours_PRON,3
Is_AUX it_PRON better_ADJ for_SCONJ you_PRON to_PART eat_VERB gluten_VERB free_PUNCT bread_ADJ most_NOUN of_ADJ the_ADP time_DET,Yes_INTJ gluten_PUNCT is_VERB bad_AUX for_ADJ you_ADP | It_PRON is_AUX better_ADJ for_SCONJ you_PRON to_PART eat_VERB gluten_VERB free_PUNCT bread_ADJ most_NOUN of_ADJ the_ADP time_DET | No_INTJ there_PUNCT are_PRON no_VERB health_DET benefits_NOUN to_NOUN gluten_PART free_VERB bread_PUNCT unless_ADJ you_NOUN have_SCONJ an_PRON intolerance_VERB to_DET gluten_NOUN | Yes_INTJ it_PUNCT is_PRON better_AUX for_ADJ you_SCONJ to_PRON eat_PART gluten_VERB free_VERB bread_PUNCT most_ADJ of_NOUN the_ADJ time_ADP,2
What_PRON does_AUX it_PRON mean_VERB to_PART write_VERB xmas_PUNCT instead_PROPN of_PUNCT Christmas_ADV,It_PRON means_VERB you_PRON are_AUX heathen_ADJ | It_PRON means_VERB you_PRON are_AUX taking_VERB Christ_PROPN out_ADP of_ADP Christmas_PROPN | It_PRON means_VERB that_SCONJ you_PRON are_AUX not_PART a_DET Christian_PROPN | It_PRON is_AUX an_DET abbreviation_NOUN | It_PRON means_VERB you_PRON hate_VERB Christianity_PROPN | It_PRON means_VERB you_PRON are_AUX a_DET secular_ADJ atheist_NOUN,3
What_PRON is_AUX the_DET best_ADJ thing_NOUN for_SCONJ cats_NOUN to_PART drink_VERB,The_DET best_ADJ thing_NOUN for_SCONJ cats_NOUN to_PART drink_VERB is_AUX milk_NOUN | Milk_NOUN provides_VERB necessary_ADJ nutrients_NOUN for_ADP cats_NOUN | The_DET best_ADJ thing_NOUN for_SCONJ cats_NOUN to_PART drink_VERB is_AUX water_NOUN | Cats_NOUN should_AUX be_AUX given_VERB cows_NOUN '_PART milk_NOUN to_PART drink_VERB,2
Americans_PROPN work_VERB less_ADJ than_ADP people_NOUN in_ADP which_PRON other_ADJ rich_ADJ countries_NOUN,Americans_PROPN work_VERB less_ADJ than_ADP everyone_PRON | Americans_PROPN work_VERB less_ADJ than_ADP people_NOUN in_ADP the_DET UK_PROPN | Americans_PROPN work_VERB the_DET least_ADJ | Americans_PROPN work_VERB less_ADJ than_ADP people_NOUN in_ADP most_ADJ other_ADJ rich_ADJ countries_NOUN | Americans_PROPN work_VERB less_ADJ than_ADP people_NOUN in_ADP Singapore_PROPN and_CCONJ South_PROPN Korea_PROPN | Americans_PROPN work_VERB less_ADJ than_ADP people_NOUN in_ADP Germany_PROPN,4
Are_AUX all_PRON Muslims_PROPN Muslims_PROPN,No_INTJ only_PUNCT some_ADV are_PRON Muslims_AUX | Yes_INTJ all_PUNCT Muslims_DET are_PROPN Muslims_AUX | No_INTJ not_PUNCT all_PART Muslims_DET are_PROPN Muslims_AUX,1
What_PRON 's_AUX a_DET trait_NOUN that_PRON makes_VERB humans_NOUN unique_ADJ,Only_ADV humans_NOUN can_AUX use_VERB tools_NOUN | Only_ADV humans_NOUN can_AUX make_VERB art_NOUN | Only_ADV humans_NOUN can_AUX play_VERB | Only_ADV humans_NOUN can_AUX learn_VERB language_NOUN | No_DET other_ADJ animals_NOUN can_AUX master_VERB human_ADJ languages_NOUN | Only_ADV humans_NOUN can_AUX talk_VERB,4
More_ADJ than_ADP 18_NUM %_NOUN of_ADP Nobel_PROPN Prizes_PROPN have_AUX been_AUX won_VERB by_ADP people_NOUN from_ADP which_PRON ethnic_ADJ group_NOUN,More_ADJ than_ADP 18_NUM %_NOUN of_ADP Nobel_PROPN Prizes_PROPN have_AUX been_AUX won_VERB by_ADP Chinese_PROPN | More_ADJ than_ADP 18_NUM %_NOUN of_ADP Nobel_PROPN Prizes_PROPN have_AUX been_AUX won_VERB by_ADP Latinos_PROPN | More_ADJ than_ADP 18_NUM %_NOUN of_ADP Nobel_PROPN Prizes_PROPN have_AUX been_AUX won_VERB by_ADP Jewish_ADJ people_NOUN | More_ADJ than_ADP 18_NUM %_NOUN of_ADP Nobel_PROPN Prizes_PROPN have_AUX been_AUX won_VERB by_ADP African_PROPN Americans_PROPN | More_ADJ than_ADP 18_NUM %_NOUN of_ADP Nobel_PROPN Prizes_PROPN have_AUX been_AUX won_VERB by_ADP Africans_PROPN,2
When_SCONJ does_AUX brain_NOUN plasticity_NOUN stop_VERB,Brain_NOUN plasticity_NOUN stops_VERB in_ADP your_PRON mid_NOUN -_NOUN twenties_NOUN | Brain_NOUN plasticity_NOUN stops_VERB after_ADP adolescence_NOUN | Brain_NOUN plasticity_NOUN stops_VERB after_ADP childhood_NOUN | Brain_NOUN plasticity_NOUN stops_VERB at_ADP 25_NUM | Brain_NOUN plasticity_NOUN lasts_VERB through_ADP adulthood_NOUN,4
How_SCONJ is_AUX the_DET summer_NOUN weather_NOUN in_ADP New_PROPN York_PROPN City_PROPN as_SCONJ compared_VERB to_ADP Rome_PROPN,Rome_PROPN has_VERB lower_ADJ daily_ADJ highs_NOUN and_CCONJ more_ADJ rain_NOUN then_ADV New_PROPN York_PROPN City_PROPN | Rome_PROPN is_AUX colder_ADJ than_ADP New_PROPN York_PROPN | The_DET summer_NOUN weather_NOUN is_AUX very_ADV different_ADJ between_ADP Rome_PROPN and_CCONJ New_PROPN York_PROPN City_PROPN | Rome_PROPN has_VERB slightly_ADV higher_ADJ daily_ADJ highs_NOUN and_CCONJ less_ADJ rain_NOUN than_ADP New_PROPN York_PROPN City_PROPN | New_PROPN York_PROPN City_PROPN is_AUX much_ADV warmer_ADJ than_ADP Rome_PROPN,3
What_PRON are_AUX the_DET health_NOUN benefits_NOUN of_ADP pink_ADJ Himalayan_ADJ salt_NOUN,Pink_ADJ Himalayan_ADJ salt_NOUN balances_VERB your_PRON body_NOUN 's_PART pH_NUM levels_NOUN | Pink_ADJ Himalayan_ADJ salt_NOUN improves_VERB digestion_NOUN | Pink_ADJ Himalayan_ADJ salt_NOUN improves_VERB sleep_NOUN quality_NOUN | Himalayan_ADJ salt_NOUN has_VERB the_DET same_ADJ health_NOUN benefits_NOUN as_ADP table_NOUN salt_NOUN | Pink_ADJ Himalayan_ADJ salt_NOUN reduces_VERB signs_NOUN of_ADP aging_NOUN | Pink_PROPN Himalayan_PROPN reduces_VERB inflammation_NOUN | Pink_ADJ Himalayan_ADJ salt_NOUN contains_VERB large_ADJ quantities_NOUN of_ADP essential_ADJ minerals_NOUN | Pink_ADJ Himalayan_ADJ salt_NOUN contains_VERB minerals_NOUN that_PRON regulate_VERB your_PRON blood_NOUN sugar_NOUN,3
What_PRON is_AUX the_DET origin_NOUN of_ADP 420_PUNCT as_NUM a_PUNCT term_ADP for_DET weed_NOUN,Los_PROPN Angeles_PROPN police_NOUN used_VERB this_DET code_NOUN for_ADP drugs_NOUN | The_DET origin_NOUN of_ADP 420_PUNCT as_NUM a_PUNCT term_ADP for_DET weed_NOUN is_ADP unknown_NOUN | Students_NOUN at_ADP San_PROPN Rafael_PROPN High_PROPN School_PROPN would_AUX meet_VERB at_ADP 4:20_NUM pm_NOUN to_PART smoke_VERB | Los_PROPN Angeles_PROPN police_NOUN or_CCONJ penal_ADJ code_NOUN for_ADP marijuana_PROPN use_NOUN,2
In_ADP Australia_PROPN you_PUNCT absolutely_PRON must_ADV hire_AUX a_VERB lawyer_DET in_NOUN what_ADP situations_PRON,For_ADP a_DET divorce_NOUN | You_PRON are_AUX required_VERB to_PART use_VERB a_DET lawyer_NOUN in_ADP Australia_PROPN if_SCONJ you_PRON face_VERB criminal_ADJ charges_NOUN | You_PRON are_AUX required_VERB to_PART use_VERB a_DET lawyer_NOUN in_ADP Australia_PROPN if_SCONJ are_AUX sued_VERB | You_PRON are_AUX required_VERB to_PART use_VERB a_DET lawyer_NOUN in_ADP Australia_PROPN if_SCONJ you_PRON file_VERB for_ADP bankruptcy_NOUN | You_PRON are_AUX required_VERB to_PART use_VERB a_DET lawyer_NOUN in_ADP Australia_PROPN if_SCONJ you_PRON face_VERB trial_NOUN | I_PRON have_VERB no_DET comment_NOUN,5
How_SCONJ is_AUX February_PROPN in_ADP Amsterdam_PROPN compared_VERB to_ADP Philadelphia_PROPN,Amsterdam_PROPN is_AUX cooler_ADJ than_ADP Philadelphia_PROPN in_ADP February_PROPN | Philadelphia_PROPN is_AUX milder_NOUN and_CCONJ has_VERB more_ADJ snow_NOUN than_ADP Amsterdam_PROPN in_ADP February_PROPN | Philadelphia_PROPN is_AUX colder_ADJ and_CCONJ has_VERB more_ADJ snow_NOUN than_ADP Amsterdam_PROPN in_ADP February_PROPN | Amsterdam_PROPN is_AUX cooler_ADJ and_CCONJ has_VERB less_ADJ snow_NOUN than_ADP Philadelphia_PROPN | Philadelphia_PROPN is_AUX milder_NOUN and_CCONJ snowier_ADJ than_ADP Amsterdam_PROPN,2
What_PRON 's_AUX a_DET fact_NOUN that_PRON is_AUX hard_ADJ to_PART believe_VERB that_SCONJ you_PRON 've_AUX literally_ADV seen_VERB with_ADP your_PRON own_ADJ eyes_NOUN,I_PRON have_AUX seen_VERB that_SCONJ vampires_NOUN really_ADV exist_VERB | I_PRON have_VERB no_DET comment_NOUN | I_PRON have_AUX seen_VERB that_SCONJ there_PRON are_VERB extraterrestrials_NOUN on_ADP Earth_PROPN | I_PRON have_AUX seen_VERB that_SCONJ the_DET Earth_PROPN is_AUX flat_ADJ | I_PRON have_AUX seen_VERB that_SCONJ God_PROPN does_AUX n't_PART exist_VERB,1
What_PRON happens_VERB to_ADP your_PRON pants_NOUN if_SCONJ you_PRON tell_VERB a_DET lie_NOUN,Your_PRON pants_NOUN will_AUX be_AUX set_VERB on_ADP fire_NOUN | Nothing_PRON in_ADP particular_ADJ happens_VERB to_ADP your_PRON pants_NOUN if_SCONJ you_PRON tell_VERB a_DET lie_NOUN | Your_PRON pants_NOUN will_AUX spontaneously_ADV combust_VERB,1
Kiwis_PROPN might_AUX say_VERB this_PRON about_ADP it_PRON one_PUNCT of_PUNCT our_NUM oldest_ADP and_PRON most_ADJ famous_CCONJ universities_ADV that_ADJ often_NOUN tops_PRON the_ADV ranking_VERB of_DET undergraduate_NOUN institutions_ADP with_ADJ iconic_NOUN Gothic_PUNCT architecture_ADP modeled_ADJ on_ADJ Oxford_NOUN and_VERB Cambridge_ADP a_PROPN law_CCONJ school_PROPN an_PUNCT illustrious_DET network_NOUN of_NOUN alumni_PUNCT and_DET an_ADJ urban_NOUN setting_ADP What_NOUN is_CCONJ the_DET name_ADJ of_NOUN the_PUNCT university_PUNCT,Yale_PROPN University_PROPN | Berkeley_PROPN | The_DET University_PROPN of_ADP Auckland_PROPN | Princeton_PROPN | Harvard_PROPN | Columbia_PROPN University_PROPN | Oxford_PROPN University_PROPN | Princeton_PROPN University_PROPN | Yale_PROPN | Harvard_PROPN University_PROPN,2
What_PRON did_AUX Mark_PROPN Twain_PROPN say_VERB about_ADP false_ADJ claims_NOUN of_ADP his_PRON death_NOUN,Mark_PROPN Twain_PROPN said_VERB Reports_PUNCT of_PUNCT my_NOUN death_ADP have_PRON been_NOUN greatly_AUX exaggerated_AUX | Mark_PROPN Twain_PROPN said_VERB Reports_PUNCT of_PUNCT my_NOUN death_ADP have_PRON been_NOUN grossly_AUX exaggerated_AUX | Mark_PROPN Twain_PROPN said_VERB The_PUNCT report_PUNCT of_DET my_NOUN death_ADP was_PRON an_NOUN exaggeration_AUX,2
In_ADP the_DET U.S._PROPN can_PUNCT the_AUX victim_DET of_NOUN a_ADP domestic_DET violence_ADJ case_NOUN drop_NOUN the_VERB charges_DET,Yes_INTJ the_PUNCT victim_DET can_NOUN drop_AUX the_VERB charges_DET | Yes_INTJ if_PUNCT the_SCONJ victim_DET is_NOUN the_AUX accuser_DET they_NOUN are_PUNCT free_PRON to_AUX drop_ADJ the_PART charges_VERB | No_INTJ the_PUNCT victim_DET can_NOUN not_AUX drop_PART the_VERB charges_DET once_NOUN a_SCONJ prosecutor_DET is_NOUN involved_AUX,2
China_PROPN has_VERB more_ADJ obesity_NOUN than_ADP which_DET other_ADJ country_NOUN,China_PROPN has_VERB more_ADJ obesity_NOUN than_ADP Japan_PROPN | China_PROPN has_VERB more_ADJ obesity_NOUN than_ADP the_DET United_PROPN States_PROPN | China_PROPN has_VERB more_ADJ obesity_NOUN than_ADP Canada_PROPN | China_PROPN has_VERB more_ADJ obesity_NOUN than_ADP France_PROPN,0
What_PRON are_AUX the_DET richest_ADJ countries_NOUN in_ADP South_PROPN America_PROPN by_ADP GDP_PROPN per_ADP capita_NOUN,Venezuela_PROPN | The_DET richest_ADJ countries_NOUN in_ADP South_PROPN America_PROPN by_ADP GDP_PROPN per_ADP capita_NOUN are_AUX Chile_PROPN Uruguay_PUNCT Venezuela_PROPN and_PUNCT Argentina_PROPN | The_DET richest_ADJ countries_NOUN in_ADP South_PROPN America_PROPN by_ADP GDP_PROPN per_ADP capita_NOUN are_AUX Venezuela_PROPN Chile_PUNCT and_PROPN Uruguay_CCONJ | The_DET richest_ADJ are_AUX Venezuela_PROPN Chile_PUNCT Uruguay_PROPN and_PUNCT Argentina_PROPN | Venezuela_PROPN Chile_PUNCT Uruguay_PROPN and_PUNCT Argentina_PROPN | The_DET richest_ADJ countries_NOUN in_ADP South_PROPN America_PROPN by_ADP GDP_PROPN per_ADP capita_NOUN are_AUX Chile_PROPN Uruguay_PUNCT and_PROPN Argentina_CCONJ | Venezuela_PROPN is_AUX richest_ADJ | Bolivia_PROPN,5
How_SCONJ has_AUX the_DET rate_NOUN of_ADP smoking_NOUN changed_VERB over_ADP time_NOUN among_ADP Americans_PROPN,The_DET rate_NOUN of_ADP smoking_NOUN has_AUX stayed_VERB flat_ADJ over_ADP time_NOUN among_ADP Americans_PROPN | Smoking_NOUN rates_NOUN are_AUX high_ADJ | The_DET rate_NOUN of_ADP smoking_NOUN has_AUX increased_VERB over_ADP time_NOUN among_ADP Americans_PROPN | The_DET rate_NOUN of_ADP smoking_NOUN has_AUX declined_VERB over_ADP time_NOUN among_ADP Americans_PROPN | More_ADJ people_NOUN smoke_VERB now_ADV,3
